State,State Code,Year,Sex,broad_age_group,Deaths,Population,component_age_groups_observed,rate_per_100k,expected_component_age_groups,complete_broad_age_group
Michigan,26,2016,Female,65+,13,636699.0,2,2.0417811242046873,3,False
Michigan,26,2016,Male,15-24,86,704101.0,1,12.214156775803472,1,True
Michigan,26,2016,Male,25-44,162,1206110.0,2,13.431610715440549,2,True
Michigan,26,2016,Male,45-64,239,1342035.0,2,17.808775479029983,2,True
Michigan,26,2016,Male,65+,137,715943.0,3,19.135601577220534,3,True
Michigan,26,2017,Female,25-44,25,1207740.0,2,2.069981949757398,2,True
Michigan,26,2017,Female,45-64,30,1389466.0,2,2.159102849583941,2,True
Michigan,26,2017,Female,65+,10,516469.0,1,1.9362246330370265,3,False
Michigan,26,2017,Male,15-24,77,697454.0,1,11.040154619516127,1,True
Michigan,26,2017,Male,25-44,141,1217197.0,2,11.583991744968152,2,True
Michigan,26,2017,Male,45-64,226,1333256.0,2,16.95098315702311,2,True
Michigan,26,2017,Male,65+,155,743883.0,3,20.836610058302178,3,True
Michigan,26,2018,Female,15-24,17,659705.0,1,2.5769093761605566,1,True
Michigan,26,2018,Female,25-44,15,636417.0,1,2.356945210451638,2,False
Michigan,26,2018,Female,45-64,42,1374447.0,2,3.0557744314622535,2,True
Michigan,26,2018,Female,65+,0,139591.0,1,0.0,3,False
Michigan,26,2018,Male,15-24,93,688669.0,1,13.504310488783437,1,True
Michigan,26,2018,Male,25-44,188,1237900.0,2,15.187010259310123,2,True
Michigan,26,2018,Male,45-64,220,1318417.0,2,16.686678038890577,2,True
Michigan,26,2018,Male,65+,198,767605.0,3,25.794516711068844,3,True
Michigan,26,2019,Female,15-24,11,649547.0,1,1.6934879231218065,1,True
Michigan,26,2019,Female,25-44,26,1228925.0,2,2.11567019956466,2,True
Michigan,26,2019,Female,45-64,28,1354958.0,2,2.066484717607483,2,True
Michigan,26,2019,Male,15-24,64,676778.0,1,9.45657216989914,1,True
Michigan,26,2019,Male,25-44,198,1248861.0,2,15.854446571716148,2,True
Michigan,26,2019,Male,45-64,218,1299256.0,2,16.778833424667656,2,True
Michigan,26,2019,Male,65+,181,791410.0,3,22.870572775173425,3,True
Michigan,26,2020,Female,25-44,31,1233411.0,2,2.5133552400619097,2,True
Michigan,26,2020,Female,45-64,30,1332740.0,2,2.251001695754611,2,True
Michigan,26,2020,Female,65+,12,705056.0,2,1.7019924658466843,3,False
Michigan,26,2020,Male,15-24,85,665754.0,1,12.767478678310606,1,True
Michigan,26,2020,Male,25-44,178,1255587.0,2,14.176636107255012,2,True
Michigan,26,2020,Male,45-64,218,1277698.0,2,17.061934823408976,2,True
Michigan,26,2020,Male,65+,189,813659.0,3,23.228404036580436,3,True
Michigan,26,2021,Female,25-44,21,1248990.0,2,1.6813585376984603,2,True
Michigan,26,2021,Female,45-64,30,1321399.0,2,2.270321076374358,2,True
Michigan,26,2021,Male,15-24,96,672978.0,1,14.264953683478508,1,True
Michigan,26,2021,Male,25-44,214,1276182.0,2,16.76876809107165,2,True
Michigan,26,2021,Male,45-64,201,1298334.0,2,15.481378443451378,2,True
Michigan,26,2021,Male,65+,221,829385.0,3,26.646249932178662,3,True
Michigan,26,2022,Female,15-24,17,652830.0,1,2.604046995389305,1,True
Michigan,26,2022,Female,25-44,43,1241574.0,2,3.463345720835005,2,True
Michigan,26,2022,Female,45-64,43,1286984.0,2,3.341144878258005,2,True
Michigan,26,2022,Female,65+,15,719755.0,2,2.084042486679495,3,False
Michigan,26,2022,Male,15-24,82,686187.0,1,11.95009523642972,1,True
Michigan,26,2022,Male,25-44,201,1287460.0,2,15.612135522657015,2,True
Michigan,26,2022,Male,45-64,224,1273845.0,2,17.584556990842685,2,True
Michigan,26,2022,Male,65+,206,850971.0,3,24.20764044838191,3,True
Michigan,26,2023,Female,25-44,40,1256155.0,2,3.1843204063192836,2,True
Michigan,26,2023,Female,45-64,15,599156.0,1,2.5035216204127138,2,False
Michigan,26,2023,Female,65+,10,725465.0,2,1.3784262507495193,3,False
Michigan,26,2023,Male,15-24,98,672187.0,1,14.579276302576517,1,True
Michigan,26,2023,Male,25-44,238,1287208.0,2,18.489630269544627,2,True
Michigan,26,2023,Male,45-64,220,1253720.0,2,17.547777813227835,2,True
Michigan,26,2023,Male,65+,187,878635.0,3,21.28301285516739,3,True
Michigan,26,2024,Female,25-44,29,1282527.0,2,2.2611609736091327,2,True
Michigan,26,2024,Female,45-64,34,1268027.0,2,2.6813309180325025,2,True
Michigan,26,2024,Male,15-24,70,679440.0,1,10.302602142941245,1,True
Michigan,26,2024,Male,25-44,217,1314609.0,2,16.50680924898582,2,True
Michigan,26,2024,Male,45-64,243,1242569.0,2,19.556258042812914,2,True
Michigan,26,2024,Male,65+,179,907385.0,3,19.727017748805633,3,True
Minnesota,27,1999,Female,25-44,0,334292.0,1,0.0,2,False
Minnesota,27,1999,Female,65+,0,219819.0,2,0.0,3,False
Minnesota,27,1999,Male,15-24,45,349616.0,1,12.871264473021832,1,True
Minnesota,27,1999,Male,25-44,80,756402.0,2,10.57638663038966,2,True
Minnesota,27,1999,Male,45-64,50,517402.0,2,9.663665776320927,2,True
Minnesota,27,1999,Male,65+,36,220846.0,2,16.30095179446311,3,False
Minnesota,27,2000,Female,65+,0,61293.0,1,0.0,3,False
Minnesota,27,2000,Male,15-24,43,355572.0,1,12.09319068993059,1,True
Minnesota,27,2000,Male,25-44,70,755951.0,2,9.259859435333771,2,True
Minnesota,27,2000,Male,45-64,52,533402.0,2,9.748744849100678,2,True
Minnesota,27,2000,Male,65+,33,222539.0,2,14.828861457991634,3,False
Minnesota,27,2001,Female,65+,0,348946.0,3,0.0,3,True
Minnesota,27,2001,Male,15-24,33,365787.0,1,9.021643743490065,1,True
Minnesota,27,2001,Male,25-44,77,750512.0,2,10.25966273690494,2,True
Minnesota,27,2001,Male,45-64,62,558200.0,2,11.107130060910068,2,True
Minnesota,27,2001,Male,65+,37,224671.0,2,16.46852508779504,3,False
Minnesota,27,2002,Female,65+,0,221072.0,2,0.0,3,False
Minnesota,27,2002,Male,15-24,36,371583.0,1,9.688279603749363,1,True
Minnesota,27,2002,Male,25-44,74,742988.0,2,9.959784007278717,2,True
Minnesota,27,2002,Male,45-64,67,578419.0,2,11.583298612251673,2,True
Minnesota,27,2002,Male,65+,36,226460.0,2,15.896847125320145,3,False
Minnesota,27,2003,Female,65+,0,222813.0,2,0.0,3,False
Minnesota,27,2003,Male,15-24,43,378040.0,1,11.374457729340811,1,True
Minnesota,27,2003,Male,25-44,70,734090.0,2,9.535615523982072,2,True
Minnesota,27,2003,Male,45-64,64,598074.0,2,10.701016931015225,2,True
Minnesota,27,2003,Male,65+,34,229253.0,2,14.830776478388504,3,False
Minnesota,27,2004,Female,45-64,10,373503.0,1,2.677354666495316,2,False
Minnesota,27,2004,Female,65+,0,224830.0,2,0.0,3,False
Minnesota,27,2004,Male,15-24,49,379523.0,1,12.910943473781563,1,True
Minnesota,27,2004,Male,25-44,91,727043.0,2,12.516453634791889,2,True
Minnesota,27,2004,Male,45-64,62,617884.0,2,10.034245910235578,2,True
Minnesota,27,2004,Male,65+,32,232120.0,2,13.785972772703776,3,False
Minnesota,27,2005,Female,65+,0,226978.0,2,0.0,3,False
Minnesota,27,2005,Male,15-24,37,381338.0,1,9.702678463725094,1,True
Minnesota,27,2005,Male,25-44,71,720315.0,2,9.856798761652888,2,True
Minnesota,27,2005,Male,45-64,77,638180.0,2,12.065561440345983,2,True
Minnesota,27,2005,Male,65+,33,235158.0,2,14.033118158854899,3,False
Minnesota,27,2006,Female,65+,0,196680.0,2,0.0,3,False
Minnesota,27,2006,Male,15-24,21,382437.0,1,5.491100494983487,1,True
Minnesota,27,2006,Male,25-44,76,715085.0,2,10.628107148101273,2,True
Minnesota,27,2006,Male,45-64,76,658218.0,2,11.546326596963317,2,True
Minnesota,27,2006,Male,65+,45,239452.0,2,18.79291047892688,3,False
Minnesota,27,2007,Female,65+,0,69209.0,1,0.0,3,False
Minnesota,27,2007,Male,15-24,30,379518.0,1,7.9047634104311255,1,True
Minnesota,27,2007,Male,25-44,84,714006.0,2,11.764607020109073,2,True
Minnesota,27,2007,Male,45-64,84,675848.0,2,12.428830151158248,2,True
Minnesota,27,2007,Male,65+,37,244831.0,2,15.112465333229862,3,False
Minnesota,27,2008,Male,15-24,37,377025.0,1,9.813672833366487,1,True
Minnesota,27,2008,Male,25-44,89,711347.0,2,12.511474709248793,2,True
Minnesota,27,2008,Male,45-64,92,690532.0,2,13.323061060168103,2,True
Minnesota,27,2008,Male,65+,45,284793.0,3,15.800950163803185,3,True
Minnesota,27,2009,Female,65+,0,71408.0,1,0.0,3,False
Minnesota,27,2009,Male,15-24,37,373369.0,1,9.909767548993086,1,True
Minnesota,27,2009,Male,25-44,60,707288.0,2,8.483107305652013,2,True
Minnesota,27,2009,Male,45-64,110,706143.0,2,15.577581311434086,2,True
Minnesota,27,2009,Male,65+,39,258759.0,2,15.0719395267411,3,False
Minnesota,27,2010,Female,65+,0,258411.0,2,0.0,3,False
Minnesota,27,2010,Male,15-24,32,369319.0,1,8.664596189202289,1,True
Minnesota,27,2010,Male,25-44,79,705160.0,2,11.203131204265699,2,True
Minnesota,27,2010,Male,45-64,101,716332.0,2,14.099607444592731,2,True
Minnesota,27,2010,Male,65+,33,263702.0,2,12.51412579350934,3,False
Minnesota,27,2011,Female,65+,0,201383.0,2,0.0,3,False
Minnesota,27,2011,Male,15-24,35,368836.0,1,9.489312323092106,1,True
Minnesota,27,2011,Male,25-44,84,707891.0,2,11.866233643315143,2,True
Minnesota,27,2011,Male,45-64,113,727918.0,2,15.523726573597575,2,True
Minnesota,27,2011,Male,65+,59,271770.0,2,21.709533796960663,3,False
Minnesota,27,2012,Female,65+,0,75251.0,1,0.0,3,False
Minnesota,27,2012,Male,15-24,39,368185.0,1,10.59250105246004,1,True
Minnesota,27,2012,Male,25-44,79,710397.0,2,11.120542457245737,2,True
Minnesota,27,2012,Male,45-64,112,728610.0,2,15.371735221860803,2,True
Minnesota,27,2012,Male,65+,53,322326.0,3,16.44298008848185,3,True
Minnesota,27,2013,Female,65+,0,76340.0,1,0.0,3,False
Minnesota,27,2013,Male,15-24,41,366433.0,1,11.188948593603742,1,True
Minnesota,27,2013,Male,25-44,80,714716.0,2,11.193257181873639,2,True
Minnesota,27,2013,Male,45-64,106,731173.0,2,14.497253044081223,2,True
Minnesota,27,2013,Male,65+,59,297148.0,2,19.855425579172667,3,False
Minnesota,27,2014,Female,45-64,11,378752.0,1,2.904275092936803,2,False
Minnesota,27,2014,Female,65+,0,76931.0,1,0.0,3,False
Minnesota,27,2014,Male,15-24,38,366739.0,1,10.361592304063652,1,True
Minnesota,27,2014,Male,25-44,65,718164.0,2,9.050857464311772,2,True
Minnesota,27,2014,Male,45-64,113,732690.0,2,15.422620753661166,2,True
Minnesota,27,2014,Male,65+,56,348399.0,3,16.073524895306818,3,True
Minnesota,27,2015,Female,25-44,13,331577.0,1,3.920657946721274,2,False
Minnesota,27,2015,Female,65+,0,77560.0,1,0.0,3,False
Minnesota,27,2015,Male,15-24,45,366442.0,1,12.280251717870769,1,True
Minnesota,27,2015,Male,25-44,75,721196.0,2,10.399392120865894,2,True
Minnesota,27,2015,Male,45-64,101,734100.0,2,13.758343549925078,2,True
Minnesota,27,2015,Male,65+,41,320944.0,2,12.774814297821427,3,False
Minnesota,27,2016,Female,65+,0,212053.0,2,0.0,3,False
Minnesota,27,2016,Male,15-24,42,368460.0,1,11.398794984530207,1,True
Minnesota,27,2016,Male,25-44,84,724827.0,2,11.588972265106019,2,True
Minnesota,27,2016,Male,45-64,106,731130.0,2,14.498105672041907,2,True
Minnesota,27,2016,Male,65+,65,375098.0,3,17.3288047390282,3,True
Minnesota,27,2017,Male,15-24,51,366966.0,1,13.89774529520446,1,True
Minnesota,27,2017,Male,25-44,96,739180.0,2,12.987364376741795,2,True
Minnesota,27,2017,Male,45-64,115,728368.0,2,15.78872218439031,2,True
Minnesota,27,2017,Male,65+,75,389198.0,3,19.270397072955156,3,True
Minnesota,27,2018,Female,65+,0,485878.0,3,0.0,3,True
Minnesota,27,2018,Male,15-24,58,364952.0,1,15.892500931629364,1,True
Minnesota,27,2018,Male,25-44,105,750107.0,2,13.99800295157891,2,True
Minnesota,27,2018,Male,45-64,109,721042.0,2,15.117011214325935,2,True
Minnesota,27,2018,Male,65+,53,360988.0,2,14.681928485157401,3,False
Minnesota,27,2019,Female,65+,0,78603.0,1,0.0,3,False
Minnesota,27,2019,Male,15-24,46,363853.0,1,12.642468249540336,1,True
Minnesota,27,2019,Male,25-44,90,759744.0,2,11.846095526914329,2,True
Minnesota,27,2019,Male,45-64,109,713191.0,2,15.28342337466401,2,True
Minnesota,27,2019,Male,65+,53,375198.0,2,14.125874871401235,3,False
Minnesota,27,2020,Female,65+,0,78514.0,1,0.0,3,False
Minnesota,27,2020,Male,15-24,34,363046.0,1,9.365204409358594,1,True
Minnesota,27,2020,Male,25-44,104,765814.0,2,13.580321070129301,2,True
Minnesota,27,2020,Male,45-64,98,705104.0,2,13.89865892123715,2,True
Minnesota,27,2020,Male,65+,84,433318.0,3,19.38530132604692,3,True
Minnesota,27,2021,Female,65+,0,217358.0,2,0.0,3,False
Minnesota,27,2021,Male,15-24,43,369518.0,1,11.636780887534572,1,True
Minnesota,27,2021,Male,25-44,111,774522.0,2,14.331419895109502,2,True
Minnesota,27,2021,Male,45-64,124,717944.0,2,17.271542070133602,2,True
Minnesota,27,2021,Male,65+,80,442532.0,3,18.07778872488317,3,True
Minnesota,27,2022,Female,25-44,12,375321.0,1,3.197263142749806,2,False
Minnesota,27,2022,Female,45-64,13,320786.0,1,4.052545934049491,2,False
Minnesota,27,2022,Male,15-24,47,379968.0,1,12.36946269159508,1,True
Minnesota,27,2022,Male,25-44,101,777370.0,2,12.992526081531317,2,True
Minnesota,27,2022,Male,45-64,113,709870.0,2,15.91840759575697,2,True
Minnesota,27,2022,Male,65+,94,459521.0,3,20.456083617506053,3,True
Minnesota,27,2023,Female,65+,0,74082.0,1,0.0,3,False
Minnesota,27,2023,Male,15-24,33,378147.0,1,8.726764988218868,1,True
Minnesota,27,2023,Male,25-44,108,776092.0,2,13.915875952850952,2,True
Minnesota,27,2023,Male,45-64,119,702204.0,2,16.946642286287176,2,True
Minnesota,27,2023,Male,65+,85,474544.0,3,17.91193229711049,3,True
Minnesota,27,2024,Female,45-64,23,680870.0,2,3.3780310485114633,2,True
Minnesota,27,2024,Female,65+,0,75825.0,1,0.0,3,False
Minnesota,27,2024,Male,15-24,32,383861.0,1,8.336350918691922,1,True
Minnesota,27,2024,Male,25-44,114,786283.0,2,14.498596561289,2,True
Minnesota,27,2024,Male,45-64,118,698350.0,2,16.896971432662706,2,True
Minnesota,27,2024,Male,65+,96,446747.0,2,21.48867255963666,3,False
Mississippi,28,1999,Female,65+,0,30630.0,1,0.0,3,False
Mississippi,28,1999,Male,15-24,33,225700.0,1,14.621178555604786,1,True
Mississippi,28,1999,Male,25-44,72,392368.0,2,18.350120295233044,2,True
Mississippi,28,1999,Male,45-64,57,285023.0,2,19.998386095157233,2,True
Mississippi,28,1999,Male,65+,40,123265.0,2,32.45041171459863,3,False
Mississippi,28,2000,Female,65+,0,31112.0,1,0.0,3,False
Mississippi,28,2000,Male,15-24,38,225521.0,1,16.849872073997542,1,True
Mississippi,28,2000,Male,25-44,78,392902.0,2,19.852278685270118,2,True
Mississippi,28,2000,Male,45-64,43,292613.0,2,14.695177589512427,2,True
Mississippi,28,2000,Male,65+,29,124111.0,2,23.366180274109468,3,False
Mississippi,28,2001,Female,65+,0,30431.0,1,0.0,3,False
Mississippi,28,2001,Male,15-24,31,227701.0,1,13.61434512804072,1,True
Mississippi,28,2001,Male,25-44,73,387390.0,2,18.84405895867214,2,True
Mississippi,28,2001,Male,45-64,59,303215.0,2,19.45814026350939,2,True
Mississippi,28,2001,Male,65+,39,125659.0,2,31.036376224544203,3,False
Mississippi,28,2002,Female,25-44,10,190284.0,1,5.255302600323726,2,False
Mississippi,28,2002,Female,65+,0,29832.0,1,0.0,3,False
Mississippi,28,2002,Male,15-24,41,227468.0,1,18.02451333813987,1,True
Mississippi,28,2002,Male,25-44,75,382843.0,2,19.590275909445907,2,True
Mississippi,28,2002,Male,45-64,66,312388.0,2,21.12757212184847,2,True
Mississippi,28,2002,Male,65+,17,82726.0,1,20.54976669970747,3,False
Mississippi,28,2003,Female,25-44,21,399133.0,2,5.261404093372384,2,True
Mississippi,28,2003,Female,45-64,10,199820.0,1,5.004504053648283,2,False
Mississippi,28,2003,Male,15-24,16,227080.0,1,7.045974986788797,1,True
Mississippi,28,2003,Male,25-44,69,378701.0,2,18.22017898025091,2,True
Mississippi,28,2003,Male,45-64,62,321197.0,2,19.302795480655174,2,True
Mississippi,28,2003,Male,65+,47,129322.0,2,36.3433909156988,3,False
Mississippi,28,2004,Female,45-64,11,204157.0,1,5.3880102078302485,2,False
Mississippi,28,2004,Male,15-24,31,226796.0,1,13.66867140513942,1,True
Mississippi,28,2004,Male,25-44,72,377960.0,2,19.049634881998095,2,True
Mississippi,28,2004,Male,45-64,72,329669.0,2,21.84008808835529,2,True
Mississippi,28,2004,Male,65+,36,131719.0,2,27.330908980481176,3,False
Mississippi,28,2005,Female,25-44,12,204517.0,1,5.867482898732135,2,False
Mississippi,28,2005,Female,65+,0,103885.0,2,0.0,3,False
Mississippi,28,2005,Male,15-24,27,225839.0,1,11.955419568807867,1,True
Mississippi,28,2005,Male,25-44,69,377426.0,2,18.281729398610587,2,True
Mississippi,28,2005,Male,45-64,72,338694.0,2,21.25812680472639,2,True
Mississippi,28,2005,Male,65+,42,134259.0,2,31.282819028891918,3,False
Mississippi,28,2006,Female,25-44,12,201723.0,1,5.948751505777724,2,False
Mississippi,28,2006,Female,65+,0,30149.0,1,0.0,3,False
Mississippi,28,2006,Male,15-24,19,223354.0,1,8.506675501669994,1,True
Mississippi,28,2006,Male,25-44,62,374570.0,2,16.552313319272766,2,True
Mississippi,28,2006,Male,45-64,51,346088.0,2,14.73613647396038,2,True
Mississippi,28,2006,Male,65+,45,135508.0,2,33.20837146146353,3,False
Mississippi,28,2007,Female,25-44,14,199974.0,1,7.000910118315382,2,False
Mississippi,28,2007,Female,45-64,10,165619.0,1,6.03795458250563,2,False
Mississippi,28,2007,Female,65+,0,30504.0,1,0.0,3,False
Mississippi,28,2007,Male,15-24,30,222729.0,1,13.469283299435636,1,True
Mississippi,28,2007,Male,25-44,69,375579.0,2,18.37163419680014,2,True
Mississippi,28,2007,Male,45-64,76,353611.0,2,21.492544066785253,2,True
Mississippi,28,2007,Male,65+,51,137874.0,2,36.99029548718395,3,False
Mississippi,28,2008,Male,15-24,34,221842.0,1,15.326223167840173,1,True
Mississippi,28,2008,Male,25-44,70,376378.0,2,18.598324025314977,2,True
Mississippi,28,2008,Male,45-64,78,359235.0,2,21.712806380224645,2,True
Mississippi,28,2008,Male,65+,56,141311.0,2,39.62890362392171,3,False
Mississippi,28,2009,Female,65+,0,31062.0,1,0.0,3,False
Mississippi,28,2009,Male,15-24,24,220742.0,1,10.872421197597195,1,True
Mississippi,28,2009,Male,25-44,78,374633.0,2,20.82037620818241,2,True
Mississippi,28,2009,Male,45-64,80,364417.0,2,21.952872670594402,2,True
Mississippi,28,2009,Male,65+,44,144659.0,2,30.41635847061019,3,False
Mississippi,28,2010,Female,45-64,25,395604.0,2,6.319450763895208,2,True
Mississippi,28,2010,Male,15-24,16,219578.0,1,7.286704496807513,1,True
Mississippi,28,2010,Male,25-44,65,374099.0,2,17.37507985854012,2,True
Mississippi,28,2010,Male,45-64,86,368697.0,2,23.325386428422256,2,True
Mississippi,28,2010,Male,65+,32,146707.0,2,21.812183467728193,3,False
Mississippi,28,2011,Female,25-44,10,197679.0,1,5.058706286454302,2,False
Mississippi,28,2011,Female,45-64,25,399720.0,2,6.254378064645251,2,True
Mississippi,28,2011,Female,65+,0,31896.0,1,0.0,3,False
Mississippi,28,2011,Male,15-24,19,220267.0,1,8.625894936599671,1,True
Mississippi,28,2011,Male,25-44,62,371969.0,2,16.66805567130594,2,True
Mississippi,28,2011,Male,45-64,74,371364.0,2,19.926541075602373,2,True
Mississippi,28,2011,Male,65+,54,150534.0,2,35.87229463111324,3,False
Mississippi,28,2012,Female,25-44,16,189906.0,1,8.42522089876044,2,False
Mississippi,28,2012,Female,45-64,20,207891.0,1,9.620426088671467,2,False
Mississippi,28,2012,Female,65+,0,32919.0,1,0.0,3,False
Mississippi,28,2012,Male,15-24,23,220035.0,1,10.45288249596655,1,True
Mississippi,28,2012,Male,25-44,73,371466.0,2,19.651865850441226,2,True
Mississippi,28,2012,Male,45-64,86,368055.0,2,23.366073005393215,2,True
Mississippi,28,2012,Male,65+,46,157831.0,2,29.145098237988737,3,False
Mississippi,28,2013,Female,25-44,14,189910.0,1,7.371913011426465,2,False
Mississippi,28,2013,Female,45-64,23,397047.0,2,5.79276508826411,2,True
Mississippi,28,2013,Female,65+,0,108395.0,2,0.0,3,False
Mississippi,28,2013,Male,15-24,28,221841.0,1,12.621652444769001,1,True
Mississippi,28,2013,Male,25-44,68,372800.0,2,18.240343347639485,2,True
Mississippi,28,2013,Male,45-64,84,366553.0,2,22.91619492951906,2,True
Mississippi,28,2013,Male,65+,42,163774.0,2,25.645096291230598,3,False
Mississippi,28,2014,Female,45-64,12,201658.0,1,5.950668954368287,2,False
Mississippi,28,2014,Female,65+,0,34025.0,1,0.0,3,False
Mississippi,28,2014,Male,15-24,25,220144.0,1,11.356203212442765,1,True
Mississippi,28,2014,Male,25-44,62,372803.0,2,16.63076745627047,2,True
Mississippi,28,2014,Male,45-64,76,365600.0,2,20.78774617067834,2,True
Mississippi,28,2014,Male,65+,47,184809.0,3,25.431661877938843,3,True
Mississippi,28,2015,Female,45-64,18,198267.0,1,9.078666646491852,2,False
Mississippi,28,2015,Female,65+,0,34264.0,1,0.0,3,False
Mississippi,28,2015,Male,15-24,36,217515.0,1,16.550582718433212,1,True
Mississippi,28,2015,Male,25-44,54,371879.0,2,14.520852212682083,2,True
Mississippi,28,2015,Male,45-64,90,364407.0,2,24.697659485136125,2,True
Mississippi,28,2015,Male,65+,60,190453.0,3,31.50383559198332,3,True
Mississippi,28,2016,Female,45-64,23,396790.0,2,5.7965170493208,2,True
Mississippi,28,2016,Female,65+,0,34589.0,1,0.0,3,False
Mississippi,28,2016,Male,15-24,32,213942.0,1,14.957324882444773,1,True
Mississippi,28,2016,Male,25-44,72,371726.0,2,19.36910520114278,2,True
Mississippi,28,2016,Male,45-64,65,364002.0,2,17.85704474151241,2,True
Mississippi,28,2016,Male,65+,44,179255.0,2,24.54603776742629,3,False
Mississippi,28,2017,Female,25-44,12,199421.0,1,6.017420432151077,2,False
Mississippi,28,2017,Female,45-64,12,194074.0,1,6.18320846687346,2,False
Mississippi,28,2017,Female,65+,0,79025.0,1,0.0,3,False
Mississippi,28,2017,Male,15-24,27,211132.0,1,12.78820832464998,1,True
Mississippi,28,2017,Male,25-44,69,370501.0,2,18.62343151570441,2,True
Mississippi,28,2017,Male,45-64,82,362921.0,2,22.594448929656867,2,True
Mississippi,28,2017,Male,65+,72,200444.0,3,35.92025702939475,3,True
